"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q4",15.9933019800713,
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q1",13.521520575823,
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q2",10.2064411116006,
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q3",7.91343989999999,
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q4",8.1805523750001,
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q1",5.86989979999996,
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q2",4.41962719999997,
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q3",3.49373887999977,
"CZE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",2.82933463039982,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1968-Q1",10.3601473919514,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1968-Q2",12.1429222953107,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1968-Q3",5.4486272755445,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1968-Q4",4.53488526635129,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1969-Q1",4.12517016329554,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1969-Q2",2.31762304741405,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1969-Q3",3.10585123107357,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1969-Q4",4.41146605302465,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1970-Q1",5.30687908898737,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1970-Q2",5.78519523114244,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1970-Q3",7.64008998024634,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1970-Q4",7.28750881091924,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1971-Q1",5.95992763343651,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1971-Q2",6.76243041115312,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1971-Q3",5.30705625947074,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1971-Q4",5.4835366699791,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1972-Q1",6.36207061686799,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1972-Q2",6.38651561448313,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1972-Q3",6.56473225484787,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1972-Q4",6.92186307795012,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1973-Q1",7.51560844819025,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1973-Q2",8.57055259070158,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1973-Q3",9.70372062612312,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1973-Q4",11.3158438227183,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1974-Q1",13.9143937267927,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1974-Q2",14.5815552023788,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1974-Q3",16.3166760617184,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1974-Q4",16.1691166426549,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1975-Q1",13.4484620712366,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1975-Q2",11.4748247458687,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1975-Q3",9.51949814156521,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1975-Q4",4.49613092668394,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1976-Q1",6.37479089459976,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1976-Q2",8.45462916232483,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1976-Q3",8.12373781846295,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1976-Q4",13.0344991531919,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1977-Q1",10.9295056383999,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1977-Q2",10.1139953448949,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1977-Q3",11.0048803807818,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1977-Q4",11.6039994939489,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1978-Q1",12.6584575235742,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1978-Q2",10.9284970159904,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1978-Q3",9.40552644031813,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1978-Q4",8.09054124602443,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1979-Q1",6.85822020099073,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1979-Q2",7.87788414135125,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1979-Q3",11.8411992254292,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1979-Q4",11.7202172781288,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1980-Q1",13.2946989796982,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1980-Q2",13.8594148079344,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1980-Q3",11.3773536186783,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1980-Q4",10.8676111023951,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1981-Q1",10.8925843801496,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1981-Q2",12.226612051049,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1981-Q3",11.7163890482435,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1981-Q4",12.192917132385,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1982-Q1",11.505401534731,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1982-Q2",9.46484096252889,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1982-Q3",9.62549414297715,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1982-Q4",9.95911196252478,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1983-Q1",8.45979886217052,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1983-Q2",7.45602757476831,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1983-Q3",6.20149969333296,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1983-Q4",5.63017074961033,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1984-Q1",6.2506541575834,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1984-Q2",6.57718713988721,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1984-Q3",6.49399268375825,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1984-Q4",5.85271022608371,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1985-Q1",5.61081313474945,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1985-Q2",5.32236600992184,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1985-Q3",4.21398264496049,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1985-Q4",3.61484826667413,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1986-Q1",2.19090489743974,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1986-Q2",3.91024367655906,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1986-Q3",4.17971174753613,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1986-Q4",4.40744459423112,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1987-Q1",4.98515450600823,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1987-Q2",3.28590136568147,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1987-Q3",3.86684869728333,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1987-Q4",3.96961643176253,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1988-Q1",4.7612742412401,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1988-Q2",4.62480548320809,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1988-Q3",4.34703867352048,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1988-Q4",4.41459612302341,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1989-Q1",4.56655249401734,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1989-Q2",4.79818543559677,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1989-Q3",4.83798576267028,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1989-Q4",4.88348831445402,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1990-Q1",3.30906026837383,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1990-Q2",2.4622697051696,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1990-Q3",2.60002555341298,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1990-Q4",2.21202159207945,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1991-Q1",2.50333919023936,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1991-Q2",2.67336036252224,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1991-Q3",2.24198218219401,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1991-Q4",2.16795305468269,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1992-Q1",2.34213343582519,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1992-Q2",2.43401427839091,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1992-Q3",2.08866594787334,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1992-Q4",1.5279875131872,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1993-Q1",1.31226724487424,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1993-Q2",0.964641254636673,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1993-Q3",1.19628241894976,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1993-Q4",1.55759090807397,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1994-Q1",1.74898464705658,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1994-Q2",1.99474934008802,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1994-Q3",2.09636161237399,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1994-Q4",2.12547482890187,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1995-Q1",2.33942395089431,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1995-Q2",2.27964912216812,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1995-Q3",1.83657597808184,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1995-Q4",1.88376822916292,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1996-Q1",1.82703474051395,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1996-Q2",1.97974900405741,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1996-Q3",2.31097162931614,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1996-Q4",2.38394124535574,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1997-Q1",2.17506264745186,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1997-Q2",2.04644251481518,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1997-Q3",2.36197803309451,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1997-Q4",2.14468962384305,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1998-Q1",2.04793564290475,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1998-Q2",1.95730414297749,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1998-Q3",1.67382901973233,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1998-Q4",1.70754681934675,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1999-Q1",2.0135102827038,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1999-Q2",2.23562807630071,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1999-Q3",2.65334765603109,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","1999-Q4",3.08038019245965,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2000-Q1",3.11052966823024,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2000-Q2",3.14946202644354,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2000-Q3",2.75269712391956,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2000-Q4",2.60837620476191,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2001-Q1",2.36368144353835,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2001-Q2",2.49582897716119,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2001-Q3",2.43937662977487,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2001-Q4",2.05580032806474,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2002-Q1",2.48866067131725,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2002-Q2",2.22627041850405,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2002-Q3",2.32176380092672,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2002-Q4",2.66008771569228,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2003-Q1",2.73525910927245,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2003-Q2",2.28049291264331,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2003-Q3",1.83229749170095,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2003-Q4",1.46476071096371,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2004-Q1",0.949743112511104,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2004-Q2",1.10077539474123,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2004-Q3",1.16498587209618,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2004-Q4",1.40064429278256,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2005-Q1",1.22523525007184,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2005-Q2",1.70387992660565,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2005-Q3",2.23545056148752,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2005-Q4",2.10239771311947,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2006-Q1",2.09439616655971,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2006-Q2",2.02623120631023,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2006-Q3",1.86007351617819,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2006-Q4",1.72016289874259,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2007-Q1",1.87087499698613,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2007-Q2",1.60011461160817,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2007-Q3",1.09419329158794,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2007-Q4",2.20802080766091,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2008-Q1",3.01528521214393,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2008-Q2",3.52070597197688,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2008-Q3",4.17499314337648,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2008-Q4",2.958791788478,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2009-Q1",1.72124400371811,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2009-Q2",1.23499507049932,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2009-Q3",1.00039040351098,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2009-Q4",1.26817808400174,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2010-Q1",2.07685815080616,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2010-Q2",2.20689349949999,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2010-Q3",2.38212977980668,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2010-Q4",2.57417949841533,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2011-Q1",2.69830371811541,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2011-Q2",3.0663848339409,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2011-Q3",2.71728275297154,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2011-Q4",2.5553341208595,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2012-Q1",2.72268298431435,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2012-Q2",2.2061680640723,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2012-Q3",2.46982941335398,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2012-Q4",2.19713059879873,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2013-Q1",1.1961473076357,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2013-Q2",0.871625704754872,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2013-Q3",0.498723049149718,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2013-Q4",0.594337015039049,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2014-Q1",0.649471304929704,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2014-Q2",0.628521664720996,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2014-Q3",0.541304643484195,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2014-Q4",0.437486180430196,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2015-Q1",0.303182743432771,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2015-Q2",0.628106667518511,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2015-Q3",0.551548305393705,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2015-Q4",0.325580960148032,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2016-Q1",0.321852214520456,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2016-Q2",0.158169602283118,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2016-Q3",0.115091610476069,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2016-Q4",0.40513339481036,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2017-Q1",0.969748311764507,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2017-Q2",0.854793248444117,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2017-Q3",1.48354253526822,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2017-Q4",1.27990370144365,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2018-Q1",0.578261034896459,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2018-Q2",1.01573701646601,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2018-Q3",0.860256927614427,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2018-Q4",0.799858044793305,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2019-Q1",1.17068597106239,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2019-Q2",0.756711623751757,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2019-Q3",0.415680703218803,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2019-Q4",0.693278477744675,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2020-Q1",0.605894804992646,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2020-Q2",0.0896687975608171,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2020-Q3",0.531918091420531,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2020-Q4",0.455276287245996,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2021-Q1",0.705915667627882,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2021-Q2",1.63077665704322,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2021-Q3",1.91502920006474,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2021-Q4",3.15511420028275,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2022-Q1",4.82688729779451,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2022-Q2",7.4361213553363,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2022-Q3",9.22302110590145,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2022-Q4",9.71458260081956,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2023-Q1",8.53223750806258,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2023-Q2",6.01744018315692,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2023-Q3",4.46834262600001,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2023-Q4",3.26748703010559,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2024-Q1",3.03209037978914,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2024-Q2",3.08329917222444,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2024-Q3",2.67504848243331,
"DNK","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",2.54389493677987,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1981-Q1",4.47342053860685,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1981-Q2",3.50315004227041,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1981-Q3",4.70011755339805,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1981-Q4",5.95787546492421,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1982-Q1",4.94813402814568,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1982-Q2",6.17646033515831,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1982-Q3",7.38919627958579,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1982-Q4",8.7538642233775,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1983-Q1",8.58957969347468,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1983-Q2",7.89560587030691,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1983-Q3",6.85277727911134,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1983-Q4",5.89116290726108,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1984-Q1",7.63419520526694,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1984-Q2",9.17664315055558,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1984-Q3",9.12207632322895,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1984-Q4",7.93838490762916,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1985-Q1",7.0960306244859,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1985-Q2",6.50036745214459,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1985-Q3",6.38690681869847,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1985-Q4",7.77836961183172,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1986-Q1",5.78260878132319,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1986-Q2",4.71223216108324,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1986-Q3",4.87697723981208,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1986-Q4",5.79193358897106,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1987-Q1",5.37161021518218,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1987-Q2",7.96781970543,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1987-Q3",10.146042597749,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1987-Q4",11.0480005267929,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1988-Q1",17.3113577173131,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1988-Q2",14.9610882105747,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1988-Q3",15.089090428917,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1988-Q4",15.6158430287735,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1989-Q1",13.9662126878367,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1989-Q2",17.4374382871053,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1989-Q3",18.4445532372277,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1989-Q4",18.5432418795167,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1990-Q1",24.1328178189636,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1990-Q2",26.3266455193995,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1990-Q3",29.562415783544,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1990-Q4",32.8096951082147,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1991-Q1",33.935249057861,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1991-Q2",37.0715507350093,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1991-Q3",35.8281808663027,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1991-Q4",32.6349327809061,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1992-Q1",26.5947629845524,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1992-Q2",23.0107171879668,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1992-Q3",21.3327409000724,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1992-Q4",24.0265120059876,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1993-Q1",24.9956402038128,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1993-Q2",22.0166381056178,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1993-Q3",22.3772678148225,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1993-Q4",20.807599097677,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1994-Q1",17.2424658060959,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1994-Q2",18.26589006356,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1994-Q3",19.353036056796,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1994-Q4",20.3709863516942,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1995-Q1",24.8945176286443,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1995-Q2",30.1324862696455,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1995-Q3",29.3197928858941,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1995-Q4",28.6373069110311,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1996-Q1",27.8726890125683,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1996-Q2",23.8438623410914,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1996-Q3",22.561684977674,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1996-Q4",20.3527967146677,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1997-Q1",19.0021820829259,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1997-Q2",18.338419737522,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1997-Q3",17.9350433408077,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1997-Q4",18.018522363876,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1998-Q1",17.1929343928726,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1998-Q2",15.5324268496054,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1998-Q3",13.2343052888475,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1998-Q4",11.0744169330821,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1999-Q1",9.65604469066081,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1999-Q2",9.29277425522263,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1999-Q3",10.4486569853263,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","1999-Q4",10.5522839969257,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","2000-Q1",10.0133776335959,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","2000-Q2",9.26275956458064,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","2000-Q3",9.74417062472423,
"HUN","CPIFORECAST","TOT","AGRWTH","Q","2000-Q4",10.1813226664265,
